reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c23032df-a6f2-4995-9f5b-df48a0c70ecc,shaikh samoail,https://play-lh.googleusercontent.com/a-/ALV-UjXcEHh8u-holowNcjV0ERBAnSHO4Oa9GrE5uQK3KiWSafg,Love and relationship dating app,5,0,5.357.1,2024-03-15 20:25:47,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-03-17 03:24:24,5.357.1
de139ed7-ca02-436f-abd8-928bec88121e,Yudi Heryadi,https://play-lh.googleusercontent.com/a/ACg8ocLpsWI6s7AbuM0NYVG9nnWOwsktz_HWtnblbieXeBig=mo,Notification no sound,2,0,5.361.0,2024-03-15 20:00:36,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-17 03:24:26,5.361.0
7a3cd46a-8b3d-4a72-ae78-720208242791,Kishore Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUDXEqS5qBAbfNz-M3HgOoteG-Rtyy37q9SNmYBWT8aajk,Good dating app. But very worst for boys. Try to make priority for boy,3,0,5.359.1,2024-03-15 19:54:02,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 03:24:54,5.359.1
6dd43156-a5ad-4142-b52d-3f536f01a0f7,M Tal,https://play-lh.googleusercontent.com/a-/ALV-UjWqnNGpt0EVBvN7_oCcaCL_U3JKA4w3xlnXm6Nd0weXA_qW,pretty much works...,5,0,5.359.1,2024-03-15 19:42:03,It's great to hear that you're buzzin' in the Hive! 🐝,2024-03-17 03:24:55,5.359.1
b7595496-e5dd-408d-b31a-2f4c0757aa38,Dhruvrajsinh Jadeja,https://play-lh.googleusercontent.com/a-/ALV-UjWTwDh1I_DIQQNQA7SswBUeiJqaCKq_JoTEKoWFDzlktBc,good dating app,5,0,5.359.1,2024-03-15 18:50:48,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-03-17 03:24:57,5.359.1
1a2bdb52-10cc-45cf-8bb9-1fababccd122,Evan Boerner,https://play-lh.googleusercontent.com/a/ACg8ocK3zPiU827VFgFssRCaEN_bK_ua61qb1nBAh4SdfmF8=mo,"The pricing is absolutely out of control. The basic membership prices are $7 a day, $21 a week or $45 a month. How anyone can justify those prices is beyond me.",1,1,,2024-03-15 18:39:06,"Thanks for your feedback! It's really helpful. You don't need to pay to make connections in the Hive - all Premium features are optional. If you have any questions, reach out to us at bumble.com/contact or @BumbleSupport on Facebook/Twitter.",2024-03-17 03:25:25,
1e17065a-90c5-414e-9646-faaf300bb97a,Martynas Jaroscenka,https://play-lh.googleusercontent.com/a-/ALV-UjUmskOWHtOM6-EuZk1RaXToNWIZVN4ma3iWLPDfrV7qvZQ,using it for few days and i'am liking this experience,4,0,5.361.0,2024-03-15 18:15:41,We're so happy to hear that! We love that you enjoy buzzin' in the Hive. 🐝,2024-03-17 03:25:24,5.361.0
ff54c6e1-af49-48b4-bc3d-c667330fef11,Satish Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUxX3bCmL24WYKpnxvGb5x-YdTMIXC4PZuCN4rIzEip1S4,"Can't comment, compliments on any profile even you have premium subscription. Only you can do with premium subscription is "" like profile "". Worst app. Con app. We can like profile without subscription then what's the benifits of premium subscription. Making people fool.",1,1,5.361.0,2024-03-15 17:50:20,,,5.361.0
4cb04d71-d3c3-43f3-ba58-8551ec4123b6,Mambo Singh,https://play-lh.googleusercontent.com/a/ACg8ocIow2CkksOuXUJ-EwV71kVkBg0IfSAcqaaOOnqLSWmt=mo,Aap Gian he #Balkaranva_Ka_Londa,1,0,,2024-03-15 17:09:27,,,
00391dc9-3162-426b-a4a4-ac8d970539e4,Tyler Campbell,https://play-lh.googleusercontent.com/a-/ALV-UjUCBDEJptX2GkuUQ8bifAoAg-PgrTXLO0xZa3PgDIiR4g,"I like that app (even if I don't really find many matches) I like that, for the most part, the premium/premium+ is not required to actually use the app like most dating apps. My only problem is that the ""advanced"" filters are bundled in the premium/premium+ only. I would give 5 stars if that changed so the filter was free or had its own separate price.",4,0,5.361.0,2024-03-15 16:46:28,,,5.361.0
07707ee8-52b4-448b-b66b-a3eaacb79d82,Cheryl McDonald,https://play-lh.googleusercontent.com/a/ACg8ocJSmIF7BAdxaK_EOVfntt6nmGkVmN8SFDM4ZaBBKQjq=mo,Paid for premium and was charged twice. No obvious way to report or fix. Few people in local area.,3,0,5.361.0,2024-03-15 16:45:15,Hey Cheryl. 🫶 We’re so sorry to hear this happened and would like our Billing team to have a look. Please send us a message at http://bumble.com/contact or on Facebook or Twitter (@BumbleSupport). We look forward to hearing from you!,2024-03-17 23:01:53,5.361.0
ac167098-49c9-4127-8f3d-699a426c5ea2,Greatest Ever,https://play-lh.googleusercontent.com/a/ACg8ocLYZNQD3VLf6LJGORwM2xPtAPzzCQ4PIALTiBqgI6M7=mo,Amazing space. Love the ui,5,0,5.361.0,2024-03-15 16:22:36,We appreciate your kind words. 🙌,2024-03-17 23:01:25,5.361.0
8350b670-e05a-4621-b7dd-e02f024720c5,Kelston Campbell,https://play-lh.googleusercontent.com/a-/ALV-UjWKeGe-VB60WznlVmEhK9ibba3EJrnuIHyCWiY_EBmVj50,"Everything's just bad. The filters don't work so you don't get shown the right people. And whenever I try to add a picture it deletes it. Edit because they don't understand: I can't add ANY pictures, they disappear after a minute.",1,3,5.361.0,2024-03-15 16:20:11,"Hey Kelston. 🫶 Thanks for letting us know! We're reporting this to our team to fix. To help us out, please message us at @BumbleSupport on social media with a few more details—screenshots will help too. Or, you can contact us via bumble.com/contact",2024-03-17 23:01:23,5.361.0
d5bb48d3-fe6a-4ffd-9c0a-6409189f894f,Splattercat,https://play-lh.googleusercontent.com/a-/ALV-UjV0UZBXHatHVudInJIv2d3HyUxnikRj3W_aRs2MjbJMdBA,"I have no actual evidence that anything is happening, even while paying for it. I swipe right 100+ times and there's no indication anywhere that I'm even being seen.",1,1,5.361.0,2024-03-15 15:52:38,"Thanks for reaching out. While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact. 💛",2024-03-17 22:59:24,5.361.0
e68fa3c0-593b-4e2b-8bce-9692cc93940b,Chris Rake,https://play-lh.googleusercontent.com/a/ACg8ocKoLpm3Aa0m_aUdrJJrG9rzy-8hSQmLsYOBhtjXF8DD=mo,Customer service is unhelpful and uses copy+paste replies to every message.,1,1,5.361.0,2024-03-15 15:52:13,Hey Chris. 🫶 We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 22:58:54,5.361.0
7dc95146-df37-4f5a-abd7-8b0e247302c4,Charlotte Demurgé,https://play-lh.googleusercontent.com/a-/ALV-UjVOzi4IUY5lYh3GJsk8EACbri7sJozRK9sJt_TWBSnUmFQ,Depuis plusieurs semaines on me demande de vérifier mon profil mais le chargement du passeport tourne en rond j'installe a nouveau l'application et la c'est le selfie qui me fonctionne pas...,1,0,5.361.0,2024-03-15 15:29:22,,,5.361.0
56323a93-63a2-40c3-9d36-2bd0d7ae73bd,Aiden Laurans,https://play-lh.googleusercontent.com/a-/ALV-UjVlsrYnELxDUZfSEKfE78WTMVvNftunEtsnGIxWBwFyg-g,"Lies about refunding and stealing my money. I requested a refund 2 weeks ago, they approved it and I waited the 14 days for it to be processed (already a ridiculous wait time) and it never happened. Now they're making me wait ANOTHER 2 weeks for a refund that possibly won't happen.. They're just jerking me around for over a MONTH holding my money and stealing from me! Scammers. don't use this app.",1,1,5.361.0,2024-03-15 15:28:32,,,5.361.0
d5f5e5ed-b5f3-4557-8ac2-46217453334e,Jakir Hussain,https://play-lh.googleusercontent.com/a/ACg8ocKj4qEKjm8cn-lUN73P7o5cOuNW3aC_IMT2PnZGvG6A=mo,"this app is very good, I like this app",1,0,5.361.0,2024-03-15 15:26:04,"We really appreciate you taking the time to share your thoughts. Your opinion matters to us a lot, and we noticed you gave us a lower rating than we'd like. We'd love to know more about what we could have done to make your experience better. If you accidentally gave us a low rating, we'd really appreciate it if you could update it. Thanks again! 💛",2024-03-17 22:57:54,5.361.0
dd76eed0-06e6-450c-b046-af7271305724,Daniel,https://play-lh.googleusercontent.com/a/ACg8ocIx0WFOXtSRHQ0oa2KgFLx_pPmfQE83uJWVyzOq1PKs=mo,Lot of horny women get laid easy,5,0,5.361.0,2024-03-15 15:06:48,,,5.361.0
7776f7b9-2a49-4a6b-a828-406cdef79ed0,HH D,https://play-lh.googleusercontent.com/a/ACg8ocJnXNB0L0SQLjk1gmQhmb2K1lO5Charng_zqyu8bDBu=mo,There's a bug in the latest version of the app where some profiles in your beeline doesn't open up. It's happening in both android and ios devices.,1,2,5.361.0,2024-03-15 14:24:14,,,5.361.0
ab7faa83-f585-4046-bf1e-8da6e4390e53,Sohil Khan,https://play-lh.googleusercontent.com/a/ACg8ocIyF9WGB9dMXfYOHlp1IuaGoU3rIGbnCN7GxJCudQFjaw=mo,i use bumble till 2022 but i setup everything in my profile but I can't get any matches and yes I'm active on this but I can't get any matches yet so I don't know how to explain give review,5,0,5.355.0,2024-03-15 14:19:02,,,5.355.0
a1f2e95a-6cf2-4f48-ac6b-117f62ac5a50,Scorpio King,https://play-lh.googleusercontent.com/a-/ALV-UjUWCrMahozu6TrTtmuN5izCmzmKOON_9gZuPbfHhZmjuc6W,Account blocked right after my subscription renewed and I abided by all the guidelines..trash,1,1,5.355.0,2024-03-15 14:07:19,,,5.355.0
30b47f45-4812-4705-8f1d-37d3ab6ee5c3,Sean McGuire,https://play-lh.googleusercontent.com/a/ACg8ocJ1O7C6rjDEL51Oc1GKNgrpUC39E25Je3aRsfSDRpCNNw=mo,I like it alot but sooo expensive for premium.,4,0,5.361.0,2024-03-15 13:50:50,,,5.361.0
1b8e0d25-cbb9-4fd6-a1b4-075b69870960,SP SP,https://play-lh.googleusercontent.com/a-/ALV-UjX0n3evzmUFjQXLP5mxoQQTe40xTckiqjVngMKG2uCY1-Y,"great app , difficult to get matched with a partner.",5,0,5.361.0,2024-03-15 13:26:38,,,5.361.0
27a835f9-0b9f-4ec1-bc37-b7e918d2246d,nina maxim,https://play-lh.googleusercontent.com/a/ACg8ocJwMuMxLyuc_YDzlhNMKZt-cGJsnCm1TfNH4IG8prYU=mo,"Full of profiles, you set a location, it shows fake profiles from other cities as far as 500km and not in your location even if it asks your GPS location on all the time, Do not recommend to install it. Waste of time and money!!!",1,1,5.361.0,2024-03-15 13:12:05,"Hey Nina. 🫶 We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-03-17 22:55:23,5.361.0
5988521a-d449-4288-b172-335934370423,Sohail Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWT89Ba0CwfxBN0zf18rWSR3YyEsSMR70J2th3wJQZilHM,bakwas hai,1,0,5.361.0,2024-03-15 13:10:53,Hey Sohail. 💛 We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 22:54:53,5.361.0
b7ffd962-1687-4f65-b4b8-178300c8a985,Neha Khobragade,https://play-lh.googleusercontent.com/a-/ALV-UjX5BlNwQ1Keyv9-ukSCDDDRYM_KwWqjkV7cEF0rIZrN9DEY,"Just one thing can be improved. I should be able to see who I have blocked. Removing 1 star as I see when we do a voice call from this app, phone becomes too hot and ear burns like anything within few mins. This doesn't happen with other apps.",3,0,5.361.0,2024-03-15 13:01:13,Hey Neha. 💛 We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-17 22:54:23,5.361.0
283ec224-9603-4a5e-b086-323b05ce74b1,Connor Price,https://play-lh.googleusercontent.com/a/ACg8ocKtrGRj5t97v4Pfzt1OJX20nMjo-PNPqaAT6UmI1tma=mo,"Taken down to 1 start at the utter disgusting disgraceful behaviour of the support team and their morals, somehow someone who never got a match/messege or never had swear/rude words so I got banned for no viable reason and they can't even explain their reasoning just ""you've been banned""",1,1,,2024-03-15 12:52:03,Uh oh! We'll need some more account information to resolve this. Please message our Support Team on Facebook or Twitter (@BumbleSupport) or at bumble.com/contact so we can get you back up and buzzin'.,2023-09-04 15:55:12,
7a8b70ff-176a-40e0-b339-2cb1a4b9b306,Zach Mainwaring,https://play-lh.googleusercontent.com/a/ACg8ocK4NdmR9PT972Rf9gmKW_pNKyxnG4frG5JVZAugdqw0=mo,"If you don't pay you don't get matches, and if you don't pay, some days you'll get seemingly unlimited likes, some days you'll get 3 likes then you're out. Highly inconsistent and highly trash.",1,1,5.361.0,2024-03-15 12:30:17,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-17 07:47:24,5.361.0
dc8788a0-62d6-4e90-b4c9-881e80185ee9,Chas Copeland,https://play-lh.googleusercontent.com/a/ACg8ocLx7q2HS3FR51kMSbV0H64rIR_dsduI32U_p7_pHMHH=mo,"Complete bait and switch site! Even though my filters were all set to "" intersted in women only"" I got nothing but trans people sent to me as matches and most of the women on the site cannot see or respond to you because they are not paying members. Total waste of time and money. Paying for ""Premium"" membership does not get you better or more accurate matches as claimed.",1,1,,2024-03-15 12:28:02,,,
210ef666-d9c7-4cf9-824d-f4927b66e3eb,Danny-John Ashford,https://play-lh.googleusercontent.com/a/ACg8ocKvypKDG0aRStIJLbJUKp4a3LK6U4tI40K2H8dESOdK=mo,"I had been blocked for no reason, I contacted the ""support"" team only to not be told why and they took my $100 and no refund. Had the account for one day.",1,1,5.361.0,2024-03-15 12:21:11,"We investigate all reports thoroughly and make decisions based on our Community Guidelines. We don't block anyone from our platform without a valid reason. If you want our team to review your case, please message @BumbleSupport on Twitter or Facebook.",2024-03-17 07:47:25,5.361.0
360b9c07-8773-4e46-aeb5-a2b8fc7d3283,Dale Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjUuPBActyobrsowhqS_qFXdZO2f7bWUHggLZfAPsqQEpXA,"I've used the app off and on for years, and I've never and I mean never gone on a date because of Bumble. Hell, it's been over a year or 2 since I've even matched with someone. This app is awful. Bumble asked me to stay it's been another month, and still, zero matches .",1,1,5.361.0,2024-03-15 12:01:19,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-02-28 10:41:50,5.361.0
a7a63b10-0941-4ab2-ae48-3e648d80bf95,Johann De Goede,https://play-lh.googleusercontent.com/a/ACg8ocLvVMqFLO2KeR1cyzHXJs_rabTX9anszp1vXCEzKArG=mo,Have met a great connection with this app. #thankful,5,0,5.359.1,2024-03-15 11:30:45,Congrats! We’re so excited for you! 💛😊,2024-03-17 07:47:27,5.359.1
dd4ee813-ef4f-453f-9f24-0abd848c3142,shine aung,https://play-lh.googleusercontent.com/a/ACg8ocI6f9N53sqcneyZtJykJakgy7f2Ug731AOtvlYUQO_y=mo,good,5,0,5.361.0,2024-03-15 10:47:33,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-03-17 07:47:28,5.361.0
4b4194dc-17be-4f65-9a38-1dc9360dc27f,Suraj Shetty,https://play-lh.googleusercontent.com/a-/ALV-UjUcehEPXA9egABw86wlrYUzRBK69GAPRE3e5wPI6t9vGwo,"I have made payment, the premium is not working.",1,2,5.361.0,2024-03-15 10:46:33,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-17 07:47:54,5.361.0
b87cb4ba-1a02-45ad-afb1-fcb6b8424514,Mrunal Raj,https://play-lh.googleusercontent.com/a/ACg8ocKU55OAt_CKk6p32zAd8ffJ_rEI-ivKCqTQjEgCY1qM=mo,good,5,0,5.359.1,2024-03-15 10:17:30,"We appreciate your kind words, Mrunal. 🙌",2024-03-17 22:39:25,5.359.1
4e3ea9c5-337a-4c9d-886f-e7e7bd648268,Mike Rivera,https://play-lh.googleusercontent.com/a-/ALV-UjVDw7QoDVnyTRKljOnb2H7m12lkcVGWxU5nRhdYQmBFYA,"This app sucks. No matter how many times I could sign in safely using my mobile number, it kept asking for verification code. This is annoying.",3,1,,2024-03-15 10:10:18,Hi Mike. 🫶 We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-17 22:39:24,
beed271d-5808-46c6-a920-d1407ca259aa,Spike Oni,https://play-lh.googleusercontent.com/a-/ALV-UjU56hSKtbJQoMJDwrgPQ03jcTvNXhYC98vNqod_HS5ojwc,"Unreasonably expensive premium costs. Which seems to have nearly doubled since last year. Without the premium, you can't set certain basic filters, nor can you go through the list of people who ""liked"" you.",2,1,5.361.0,2024-03-15 10:06:54,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-17 22:38:54,5.361.0
69a3e61f-89f3-4878-a834-21f868399e27,Pherylice Tende,https://play-lh.googleusercontent.com/a/ACg8ocIKZ9WU5il_fZlUiqJTLU9t0zO4H3udnk0LrMXHqFZf=mo,its a great app,4,0,5.361.0,2024-03-15 09:35:48,"Hi Pherylice. 💛 Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-17 22:38:24,5.361.0
5526380c-b7b4-4c5f-a0db-162dc39aa3a3,Izzik,https://play-lh.googleusercontent.com/a-/ALV-UjWPKINaGum5aqrbLH1ZAOHixQkF-2NgHN7uyxolNu8u_8w,Why are you running ads on an online Chess App?? I'm playing chess through an online app for the sole reason of NOT wanting to interact with people in person,1,1,,2024-03-15 09:13:46,,,
ff23b917-8792-4886-ac82-d0d91f1818a3,shailesh sharma,https://play-lh.googleusercontent.com/a/ACg8ocIgsAYg2jx5vJFE16246O2YqAo4DkkcuVuwJF87H5U3=mo,best dating app,5,0,5.361.0,2024-03-15 09:12:35,"We appreciate your kind words, Shailesh. 🙌",2024-03-17 22:36:55,5.361.0
761443ca-c19a-4402-ab89-022309a4a933,Noah Chukwu,https://play-lh.googleusercontent.com/a/ACg8ocIb8ygbEnU4DepaFtpoNy1TYrI3VW6DaV0CznAs7tTb=mo,Great,5,0,5.361.0,2024-03-15 09:00:28,"We appreciate your kind words, Noah. 🙌",2024-03-17 22:36:54,5.361.0
c53f2990-eef6-4703-a834-9e7a4531d865,Leeching Silver,https://play-lh.googleusercontent.com/a-/ALV-UjV7poaB7Qod5VQbSMZ_bh0He6yIrqPuKeh8DdnHjdyqAac,Made it terrible,1,0,5.361.0,2024-03-15 08:53:55,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 22:36:24,5.361.0
a5ee0117-b607-4327-906e-871c3c210e2b,WillieWaza,https://play-lh.googleusercontent.com/a-/ALV-UjU8bfR6fx88rNx_NE4E4G0DC7AhbDX4XRk7Pa37FxvxDa8,Recent Bumble update forces men to respond first within 24 hours to the opening move,1,1,5.361.0,2024-03-15 08:20:22,"Thanks for your feedback, we'll be sure to pass this along to our Product Team to consider in the future. If you didn't already know, we provide each user with one free Extend per day, and with a Boost or Premium subscription users can Extend an unlimited number of matches and even Rematch with expired connections.",2024-03-15 08:48:22,5.361.0
23130b3f-fe27-46dc-991f-8d5aca56d0aa,Justin Nitsuj,https://play-lh.googleusercontent.com/a/ACg8ocKDYOIieRJx3OE_Kl0fjm-j0suOEQYvp75wm0PVZZuN=mo,You need a phone number,1,0,5.361.0,2024-03-15 07:56:21,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-03-15 08:48:24,5.361.0
990989ab-c826-450b-a25c-2196ae02ddaf,Alan,https://play-lh.googleusercontent.com/a-/ALV-UjXluw-1fNx-qC6fMAu28nP0ol9jsOYpDpTN1P5OTKLadg,Good to use,5,0,5.359.1,2024-03-15 07:38:47,We appreciate your kind words. 🙌,2024-03-15 08:48:52,5.359.1
e3c1cfd0-551a-4c74-8fba-5b44b6a8f3f8,kaustubh gangurde,https://play-lh.googleusercontent.com/a-/ALV-UjUiNdA0jWu3xaECTsodu6BRH4_SthUvC1YfhdRgVzj2RA,"I've been using this app for a year now and I had subscription. But there's not longer a reason to subscribe because the feature speed dating is removed which was the whole reason cause people are actually available. Other features under the subscription are just not justified for the price, like unlimited swipes, best bee, and also I'm not getting any likes so no point in seeing who has swiped right. There should be a proper replacement for speed dating other the subscription is just wasteful.",1,1,5.361.0,2024-03-15 06:42:37,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-15 08:49:52,5.361.0
774addec-690b-47c6-92a2-1c8c1e25a224,Sunny Sony,https://play-lh.googleusercontent.com/a-/ALV-UjUiznmu371RMvuVl3Kzeesx92w7QYZcGFN2tzUFQlfadlA,"Fake app, you will get match in few hours but those profiles will either never turn up or will never initiate chat.",1,1,5.361.0,2024-03-15 06:30:20,We're sorry to hear you haven't had the best experience on Bumble. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches.,2024-03-15 08:51:53,5.361.0
50de08f7-73ac-4df9-9089-d177f32755fe,Chris Fromal,https://play-lh.googleusercontent.com/a-/ALV-UjXW0XiILUlW6IqONVG0K1rdFFB-fTNETJrP4YzoUv4gbvA,"directness, chuckling--- Doom. or Possibilities?",3,0,5.361.0,2024-03-15 04:01:37,,,5.361.0
ee6b3d4d-58da-4e91-8a7f-7b911cd0ed41,Ben,https://play-lh.googleusercontent.com/a/ACg8ocJBW9B7piCHFdsK5O2iSNSXgZACwjq27kfWHMPXfafZ=mo,Awful- fake app with fake profiles. Takes your money and leaves you hanging. I'd sue you if I could,1,1,5.361.0,2024-03-15 03:41:26,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-03-15 08:52:52,5.361.0
0ddc4353-1c84-44a4-b558-68141a48bc36,Supernet 2,https://play-lh.googleusercontent.com/a-/ALV-UjUeW3GfZZSF8nDALarW7QJDEpu7XVpZpu39yzoUqFUbU_A,"App by definition is the expensive version of okcupid. Except worse. How much worse you ask? Imagine paying for every feature/function in its entirety after 5 freebies? Nonstop weekly subscription hassle. It's like pof, with out any daily free interactions and FAR WORSE user experience. Read the reviews you'll understand",1,1,5.361.0,2024-03-15 03:08:17,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-15 08:53:22,5.361.0
559ab701-1d2f-45a7-83cd-0c980a00b17e,Jakob Witherell,https://play-lh.googleusercontent.com/a-/ALV-UjXR_UiuwuxhoFr4nrKlC_HuS-or04ye647KzBnc5g01WWqQ,"Says I don't have a photo of me that passes moderation process even though my profile shows 3 very clear pictures of me, and won't let me do anything about it no matter what picture I try to upload.",1,1,5.361.0,2024-03-15 02:40:09,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-03-15 08:55:27,5.361.0
a20da661-2cd4-43e1-9b52-fbe02fd66ad1,steve ceejay,https://play-lh.googleusercontent.com/a/ACg8ocIBxwut5b0mHZaRCae8mxxh9RfNYfrHLfS-oUd6QXzF=mo,The app is not accepting my first name.. For me to go on to the next page to fill my profile ...why?,5,0,5.361.0,2024-03-15 02:39:30,"Thanks for letting us know! We're reporting this to our team to fix. To help us out, please message us at @BumbleSupport on social media with a few more details—screenshots will help too. Or, you can contact us via bumble.com/contact",2024-03-15 08:53:53,5.361.0
91e0ec5d-b37b-4cbe-a828-90fab9e2d40b,Susan s,https://play-lh.googleusercontent.com/a/ACg8ocJ6EsGkJgbkxMxOMtUzHi7BpxCT3sYxaVvhVRb-Cvjn=mo,Very confusing site,1,1,5.361.0,2024-03-15 02:35:18,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-15 08:53:24,5.361.0
72c4ea56-1c08-4e5a-b828-d915af04afc1,Qashah Aryyan,https://play-lh.googleusercontent.com/a-/ALV-UjU31eHU9bXv6WxY52CNVcw_4mNE75NR9OGOWfrpp6_wGiU,ok,5,0,5.359.1,2024-03-15 02:31:03,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-15 08:55:25,5.359.1
20ac14f0-88b7-44fd-ba0e-e4d2b9fb7a29,Josh Freeman,https://play-lh.googleusercontent.com/a-/ALV-UjWtPGv0w52S1ROCrd2t6_4xUMCCkEF-Lw3lvjn2pbQ7ow,This app lies about how much you save,1,1,5.361.0,2024-03-15 02:13:22,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-15 08:55:24,5.361.0
f643de9e-c0ee-4290-a250-b55f39d74661,Zero,https://play-lh.googleusercontent.com/a/ACg8ocIKXrHmvoFDh0wr7Shwx6nBaARlCkGbSLqm6Mfcvx-0=mo,too limited on likes per day. good though,4,0,5.361.0,2024-03-15 01:46:09,"We're always working to increase the number of genuine, quality connections for our users. Part of that means encouraging more intentional swiping. We incorporated a swipe limit to help our users get the results they’re hoping for. If you're in a rush to see more users though, you're always welcome to upgrade your account to Boost or Premium.",2024-03-15 08:55:23,5.361.0
47ccbac3-67a6-4159-9d57-cd1e3d9f15dc,Maathew,https://play-lh.googleusercontent.com/a/ACg8ocI3WtQXYgN4rqk4sar0ike19xdKqg4St--XpL3Sr2g=mo,Tried this for a week and only found the same Asian woman across hundreds of accounts I've seen.,1,1,5.361.0,2024-03-15 01:39:36,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-15 08:54:54,5.361.0
68117f77-c5a5-4f70-bc91-488908cd44b0,Lisa l,https://play-lh.googleusercontent.com/a/ACg8ocLxI0F39CfvhwT4Hk7Wsf1-hZRaZ4Popq9aXV7GuMHr=mo,Ok,4,0,,2024-03-15 01:07:54,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-03-15 08:54:52,
6793f467-6039-43f5-ab74-f4059ed916ea,Hfshanawaz Madari,https://play-lh.googleusercontent.com/a-/ALV-UjWW1xWkvfFucuTqmENx7QWdoytYWRaw90Rhc_5j2zhJ,nice,5,0,5.359.1,2024-03-15 00:58:12,We appreciate your kind words. 🙌,2024-03-15 08:54:23,5.359.1
